labels,preds,error
1.590000014305114728e+00,1.562732134461402911e+00,2.726787984371181750e-02
1.579999969005584592e+00,1.594110556244850097e+00,1.411058723926550407e-02
1.670000020861625689e+00,1.583238584995269704e+00,8.676143586635598481e-02
1.549999951720237634e+00,1.582297270298004044e+00,3.229731857776640958e-02
1.670000020861625689e+00,1.559278354048728943e+00,1.107216668128967463e-01
1.769999999403953472e+00,1.563426259160041631e+00,2.065737402439118409e-01
1.570000042319297684e+00,1.604646614789962733e+00,3.464657247066504908e-02
1.750000027418136428e+00,1.584770593643188397e+00,1.652294337749480313e-01
1.769999999403953472e+00,1.616965786218643064e+00,1.530342131853104082e-01
1.700000038146972647e+00,1.645583484768867510e+00,5.441655337810513693e-02
1.659999975562095553e+00,1.644855436682701066e+00,1.514453887939448684e-02
1.800000016689300431e+00,1.640123835802078212e+00,1.598761808872222190e-01
1.800000016689300431e+00,1.683148180246353043e+00,1.168518364429473877e-01
1.750000027418136428e+00,1.746053053140640188e+00,3.946974277496240191e-03
1.860000051259994347e+00,1.769491029977798391e+00,9.050902128219595610e-02
1.700000038146972647e+00,1.796828654408454851e+00,9.682861626148220324e-02
1.809999943375587339e+00,1.769710583090781997e+00,4.028936028480534226e-02
1.809999943375587339e+00,1.772943742871284423e+00,3.705620050430291634e-02
1.949999984502792216e+00,1.754206053018569911e+00,1.957939314842223055e-01
1.880000023245811391e+00,1.784171435236930670e+00,9.582858800888072182e-02
2.010000019073486133e+00,1.779063237309455703e+00,2.309367817640304299e-01
1.609999986290931551e+00,1.820313839316368032e+00,2.103138530254364813e-01
1.830000033974647389e+00,1.758986522555351151e+00,7.101351141929623800e-02
1.780000044703483386e+00,1.721697009801864464e+00,5.830303490161892199e-02
1.839999960660934297e+00,1.715374923944473107e+00,1.246250367164611905e-01
1.590000014305114728e+00,1.707768731117248473e+00,1.177687168121337447e-01
1.679999947547912598e+00,1.668539773225784284e+00,1.146017432212831366e-02
1.930000012516975394e+00,1.625142745971679625e+00,3.048572665452957686e-01
1.739999982118606514e+00,1.668227464556693906e+00,7.177251756191260768e-02
1.640000003576278509e+00,1.655249277949333075e+00,1.524927437305456657e-02
1.910000040531158350e+00,1.638978743553161532e+00,2.710212969779968173e-01
1.609999986290931551e+00,1.675160883069038320e+00,6.516089677810676939e-02
1.759999954104423336e+00,1.631262714862823371e+00,1.287372392415999656e-01
1.559999997019767770e+00,1.651105168461799444e+00,9.110517144203167383e-02
1.490000035762786723e+00,1.617442374229431046e+00,1.274423384666443226e-01
1.440000046491622943e+00,1.572555446028709447e+00,1.325553995370865046e-01
1.609999986290931551e+00,1.501569215655326861e+00,1.084307706356046896e-01
1.529999979734420812e+00,1.491278923749923546e+00,3.872105598449726571e-02
1.469999945163726673e+00,1.490847883224487136e+00,2.084793806076046252e-02
1.529999979734420812e+00,1.495054264664649857e+00,3.494571506977095510e-02
1.490000035762786723e+00,1.514309938549995405e+00,2.430990278720868147e-02
1.390000057220458940e+00,1.513172437548637284e+00,1.231723803281783436e-01
1.469999945163726673e+00,1.467610955834388609e+00,2.388989329338064849e-03
1.520000053048133681e+00,1.468728767037391636e+00,5.127128601074204539e-02
1.650000048875808645e+00,1.484925286769866792e+00,1.650747621059418524e-01
1.520000053048133681e+00,1.538811876177787807e+00,1.881182312965412606e-02
1.399999983906745848e+00,1.541889652609825134e+00,1.418896687030792858e-01
1.650000048875808645e+00,1.484867522120475680e+00,1.651325267553329645e-01
1.419999955892562893e+00,1.496084064841270322e+00,7.608410894870742958e-02
1.460000018477439765e+00,1.461869956254959080e+00,1.869937777519314892e-03
1.529999979734420812e+00,1.425842013955116228e+00,1.041579657793045843e-01
1.430000001192092807e+00,1.433734657764434761e+00,3.734656572341954472e-03
1.460000018477439765e+00,1.408357710242271299e+00,5.164230823516846591e-02
1.479999990463256809e+00,1.403624923229217503e+00,7.637506723403930664e-02
1.469999945163726673e+00,1.403259713053703228e+00,6.674023211002344524e-02
1.559999997019767770e+00,1.416341567635536203e+00,1.436584293842315674e-01
1.629999958276748595e+00,1.436152114272117641e+00,1.938478440046309537e-01
1.449999973177909851e+00,1.486633673310279846e+00,3.663370013236999512e-02
1.529999979734420812e+00,1.469165975451469430e+00,6.083400428295138163e-02
1.559999997019767770e+00,1.472219080328941221e+00,8.778091669082654924e-02
1.469999945163726673e+00,1.505043041706085161e+00,3.504309654235848726e-02
1.549999951720237634e+00,1.509543583989143345e+00,4.045636773109428930e-02
1.529999979734420812e+00,1.503058049082756087e+00,2.694193065166472500e-02
1.579999969005584592e+00,1.486462514400482160e+00,9.353745460510243248e-02
1.529999979734420812e+00,1.489595327377319256e+00,4.040465235710155589e-02
1.390000057220458940e+00,1.484310395717620690e+00,9.431033849716174977e-02
1.570000042319297684e+00,1.457788949012756241e+00,1.122110933065414429e-01
1.499999962449073632e+00,1.508833446502685582e+00,8.833484053611950770e-03
1.360000039935111982e+00,1.519244012236595109e+00,1.592439723014831277e-01
1.430000001192092807e+00,1.487075033187866158e+00,5.707503199577335096e-02
1.640000003576278509e+00,1.463203406333923207e+00,1.767965972423553023e-01
1.479999990463256809e+00,1.509113610982894871e+00,2.911362051963806152e-02
1.449999973177909851e+00,1.513197346329689053e+00,6.319737315177920145e-02
1.449999973177909851e+00,1.510805391669273412e+00,6.080541849136356092e-02
1.510000007748603768e+00,1.477176758050918526e+00,3.282324969768524170e-02
1.419999955892562893e+00,1.464137722849845780e+00,4.413776695728288679e-02
1.410000029206275984e+00,1.421990048885345415e+00,1.199001967906943023e-02
1.419999955892562893e+00,1.371550360321998507e+00,4.844959557056438548e-02
1.479999990463256809e+00,1.356274753808975220e+00,1.237252366542815896e-01
1.440000046491622943e+00,1.374056302309036193e+00,6.594374418258674986e-02
1.469999945163726673e+00,1.381667239665985036e+00,8.833270549774163705e-02
1.410000029206275984e+00,1.388230584859847960e+00,2.176944434642802406e-02
1.609999986290931551e+00,1.379518086314201364e+00,2.304818999767301868e-01
1.369999966621398890e+00,1.428056641817092798e+00,5.805667519569390755e-02
1.430000001192092807e+00,1.392114456892013408e+00,3.788554430007939899e-02
1.410000029206275984e+00,1.388693295121192772e+00,2.130673408508321209e-02
1.269999988079070885e+00,1.387618777751922661e+00,1.176187896728517757e-01
1.309999991357326365e+00,1.340975780487060565e+00,3.097578912973419918e-02
1.219999998807907104e+00,1.317432297170162192e+00,9.743229836225508755e-02
1.319999977350234888e+00,1.261736262738704539e+00,5.826371461153034836e-02
1.279999974071979407e+00,1.251513283848762370e+00,2.848669022321703714e-02
1.279999974071979407e+00,1.251990346312522817e+00,2.800962775945659011e-02
1.319999977350234888e+00,1.263579868376254911e+00,5.642010897397997660e-02
1.239999970793723927e+00,1.266556645631790046e+00,2.655667483806611884e-02
1.330000022649765024e+00,1.260727279186248717e+00,6.927274346351630641e-02
1.250000016093254063e+00,1.272124173343181619e+00,2.212415724992755628e-02
1.290000019371509543e+00,1.286505080163478754e+00,3.494939208030789501e-03
1.309999991357326365e+00,1.301890522539615569e+00,8.109468817710796529e-03
1.300000005364417843e+00,1.332693492174148453e+00,3.269348680973060972e-02
1.260000002086162585e+00,1.342779413461685056e+00,8.277941137552247142e-02
1.250000016093254063e+00,1.317153437435626850e+00,6.715342134237278771e-02
1.290000019371509543e+00,1.295424677431583405e+00,5.424658060073861421e-03
1.360000039935111982e+00,1.298101778328418554e+00,6.189826160669342769e-02
1.349999994635581846e+00,1.323892923295497903e+00,2.610707134008394270e-02
1.339999949336051932e+00,1.348746371269226030e+00,8.746421933174097774e-03
1.290000019371509543e+00,1.358476334214210546e+00,6.847631484270100266e-02
1.360000039935111982e+00,1.327743524312972934e+00,3.225651562213904811e-02
1.449999973177909851e+00,1.331229330301284763e+00,1.187706428766250877e-01
1.369999966621398890e+00,1.354318702816963205e+00,1.568126380443568557e-02
1.349999994635581846e+00,1.377816223502159154e+00,2.781622886657730831e-02
1.300000005364417843e+00,1.368196215033531171e+00,6.819620966911332793e-02
1.349999994635581846e+00,1.343463456034660330e+00,6.536538600921515396e-03
1.399999983906745848e+00,1.357286168932914761e+00,4.271381497383108794e-02
1.260000002086162585e+00,1.368686799407005328e+00,1.086867973208427429e-01
1.380000011920928804e+00,1.355195254683494444e+00,2.480475723743436056e-02
1.250000016093254063e+00,1.360239638686180141e+00,1.102396225929260787e-01
1.319999977350234888e+00,1.327600239515304370e+00,7.600262165069482378e-03
1.239999970793723927e+00,1.317681503593921555e+00,7.768153280019762796e-02
1.210000012814998582e+00,1.296813994348049004e+00,8.681398153305042165e-02
1.380000011920928804e+00,1.264286981225013706e+00,1.157130306959150978e-01
1.330000022649765024e+00,1.292620423138141517e+00,3.737959951162350691e-02
1.349999994635581846e+00,1.323513123691081983e+00,2.648687094449986290e-02
1.319999977350234888e+00,1.366771788597106907e+00,4.677181124687201930e-02
1.339999949336051932e+00,1.381300961971282826e+00,4.130101263523089372e-02
1.349999994635581846e+00,1.409694007039069996e+00,5.969401240348815030e-02
1.399999983906745848e+00,1.408005310297012258e+00,8.005326390266409575e-03
1.549999951720237634e+00,1.406948584914207379e+00,1.430513668060302557e-01
1.490000035762786723e+00,1.412960971593856696e+00,7.703906416893002707e-02
1.469999945163726673e+00,1.420107419490814094e+00,4.989252567291257989e-02
1.399999983906745848e+00,1.432753963470458913e+00,3.275397956371306485e-02
1.440000046491622943e+00,1.436014878749847457e+00,3.985167741775486050e-03
1.419999955892562893e+00,1.439189562201499850e+00,1.918960630893695729e-02
1.529999979734420812e+00,1.432381873726844779e+00,9.761810600757603318e-02
1.330000022649765024e+00,1.471464937329292288e+00,1.414649146795272650e-01
1.469999945163726673e+00,1.412529219388961810e+00,5.747072577476486366e-02
1.419999955892562893e+00,1.392207212448119957e+00,2.779274344444293554e-02
1.339999949336051932e+00,1.390876016020774708e+00,5.087606668472277605e-02
1.330000022649765024e+00,1.358346452713012686e+00,2.834643006324766290e-02
1.440000046491622943e+00,1.351162878870963979e+00,8.883716762065896333e-02
1.510000007748603768e+00,1.393286237120628268e+00,1.167137706279754994e-01
1.430000001192092807e+00,1.438814388513564912e+00,8.814387321472105796e-03
1.410000029206275984e+00,1.471105064749717695e+00,6.110503554344171029e-02
1.330000022649765024e+00,1.481767565011978149e+00,1.517675423622131259e-01
1.330000022649765024e+00,1.453308096528053150e+00,1.233080738782881269e-01
1.479999990463256809e+00,1.430193103551864464e+00,4.980688691139234514e-02
1.360000039935111982e+00,1.467643100023269698e+00,1.076430600881577160e-01
1.440000046491622943e+00,1.429524717926978994e+00,1.047532856464394868e-02
1.369999966621398890e+00,1.430061442852020193e+00,6.006147623062130236e-02
1.599999940991401637e+00,1.402062549591064355e+00,1.979373914003372814e-01
1.479999990463256809e+00,1.452290157675742988e+00,2.770983278751382173e-02
1.369999966621398890e+00,1.459872983694076476e+00,8.987301707267758566e-02
1.419999955892562893e+00,1.425188929438590879e+00,5.188973546027986217e-03
1.360000039935111982e+00,1.400462338328361422e+00,4.046229839324944066e-02
1.369999966621398890e+00,1.364158620238304032e+00,5.841346383094858652e-03
1.250000016093254063e+00,1.363135936856269881e+00,1.131359207630158181e-01
1.449999973177909851e+00,1.322970823943614871e+00,1.270291492342949802e-01
1.479999990463256809e+00,1.353632525205612058e+00,1.263674652576447510e-01
1.390000057220458940e+00,1.403060324192046959e+00,1.306026697158801930e-02
1.460000018477439765e+00,1.430537556409835709e+00,2.946246206760405606e-02
1.579999969005584592e+00,1.454313225150108302e+00,1.256867438554762906e-01
1.449999973177909851e+00,1.537389940619468653e+00,8.738996744155880236e-02
1.529999979734420812e+00,1.558407139778137163e+00,2.840716004371635073e-02
1.620000031590461687e+00,1.561017935872077933e+00,5.898209571838375354e-02
1.640000003576278509e+00,1.571482826471328753e+00,6.851717710494975577e-02
1.609999986290931551e+00,1.584836661219596765e+00,2.516332507133478558e-02
1.559999997019767770e+00,1.609508453011512685e+00,4.950845599174491518e-02
1.609999986290931551e+00,1.615069041848182563e+00,5.069055557251012090e-03
1.759999954104423336e+00,1.635802399516105510e+00,1.241975545883178267e-01
1.720000010132789470e+00,1.698264489173889169e+00,2.173552095890030067e-02
1.640000003576278509e+00,1.733381125926971356e+00,9.338112235069284672e-02
1.645000026226043577e+00,1.668173021078109608e+00,2.317299485206603116e-02
1.650000048875808645e+00,1.567861919999122611e+00,8.213812887668603402e-02
1.599999940991401637e+00,1.527842523455619661e+00,7.215741753578197581e-02
1.650000048875808645e+00,1.567621016502380282e+00,8.237903237342836249e-02
1.440000046491622943e+00,1.557976929545402456e+00,1.179768830537795132e-01
1.479999990463256809e+00,1.481879535913467327e+00,1.879545450210517998e-03
1.460000018477439765e+00,1.429221423864364571e+00,3.077859461307519418e-02
1.490000035762786723e+00,1.385381376147270194e+00,1.046186596155165294e-01
1.449999973177909851e+00,1.372409476041793752e+00,7.759049713611609889e-02
1.440000046491622943e+00,1.373379376530647233e+00,6.662066996097570915e-02
1.399999983906745848e+00,1.382632158398628075e+00,1.736782550811777348e-02
1.430000001192092807e+00,1.390067429542541477e+00,3.993257164955132943e-02
1.380000011920928804e+00,1.380951290130615128e+00,9.512782096863237058e-04
1.380000011920928804e+00,1.353719350099563457e+00,2.628066182136534756e-02
1.360000039935111982e+00,1.387641551494598335e+00,2.764151155948635363e-02
1.349999994635581846e+00,1.389844673871994063e+00,3.984467923641221709e-02
1.339999949336051932e+00,1.388366278409957744e+00,4.836632907390581160e-02
1.410000029206275984e+00,1.417532444596290464e+00,7.532415390014479684e-03
1.330000022649765024e+00,1.468442078828811503e+00,1.384420561790464799e-01
1.380000011920928804e+00,1.450641077756881669e+00,7.064106583595286537e-02
1.369999966621398890e+00,1.393541136980056772e+00,2.354117035865788132e-02
1.380000011920928804e+00,1.365179643034934998e+00,1.482036888599380653e-02
1.369999966621398890e+00,1.325072591304778946e+00,4.492737531661994410e-02
1.479999990463256809e+00,1.327604390978813109e+00,1.523955994844437001e-01
1.499999962449073632e+00,1.309436341226100753e+00,1.905636212229728788e-01
1.440000046491622943e+00,1.366430419683456465e+00,7.356962680816647726e-02
1.570000042319297684e+00,1.405631622076034537e+00,1.643684202432631469e-01
1.620000031590461687e+00,1.419002062678337062e+00,2.009979689121246249e-01
1.640000003576278509e+00,1.494406754970550422e+00,1.455932486057280872e-01
1.549999951720237634e+00,1.570934833288192722e+00,2.093488156795508814e-02
1.689999992847442511e+00,1.595483030080795173e+00,9.451696276664733887e-02
1.650000048875808645e+00,1.653187661170959499e+00,3.187612295150854536e-03
1.670000020861625689e+00,1.710117510557174647e+00,4.011748969554895794e-02
1.750000027418136428e+00,1.717101814150810091e+00,3.289821326732633722e-02
1.780000044703483386e+00,1.720691050887107831e+00,5.930899381637555479e-02
1.739999982118606514e+00,1.728925893902778510e+00,1.107408821582800407e-02
1.730000055432319606e+00,1.731483788490295384e+00,1.483733057975777925e-03
1.679999947547912598e+00,1.734518626928329477e+00,5.451867938041687900e-02
1.720000010132789470e+00,1.694252158999443036e+00,2.574785113334643327e-02
1.609999986290931551e+00,1.691359182000160111e+00,8.135919570922856003e-02
1.520000053048133681e+00,1.655122954845428485e+00,1.351229017972948032e-01
1.679999947547912598e+00,1.623052424788475001e+00,5.694752275943759656e-02
1.670000020861625689e+00,1.637592629194259519e+00,3.240739166736616994e-02
1.629999958276748595e+00,1.657743358612060458e+00,2.774340033531186300e-02
1.700000038146972647e+00,1.673187158703803856e+00,2.681287944316879113e-02
1.629999958276748595e+00,1.698333166241645653e+00,6.833320796489705806e-02
1.620000031590461687e+00,1.680426480770111031e+00,6.042644917964934415e-02
1.650000048875808645e+00,1.665499597191810510e+00,1.549954831600186544e-02
1.650000048875808645e+00,1.652960635423660118e+00,2.960586547851473682e-03
1.629999958276748595e+00,1.653933501243591175e+00,2.393354296684258031e-02
1.689999992847442511e+00,1.647215484380722073e+00,4.278450846672043895e-02
1.640000003576278509e+00,1.670324546694755385e+00,3.032454311847687656e-02
1.650000048875808645e+00,1.697963330149650396e+00,4.796328127384175133e-02
1.629999958276748595e+00,1.711210412979125906e+00,8.121045470237731045e-02
1.579999969005584592e+00,1.708848467469215260e+00,1.288484984636306674e-01
1.789999971389770517e+00,1.690692456960678047e+00,9.930751442909246940e-02
1.709999964833259556e+00,1.715593053698539538e+00,5.593088865279982613e-03
1.830000033974647389e+00,1.737679907083511166e+00,9.232012689113622272e-02
1.784999948740005449e+00,1.787179941534996042e+00,2.179992794990592841e-03
1.739999982118606514e+00,1.852879579663276655e+00,1.128795975446701405e-01
1.899999995231628214e+00,1.881583272814750574e+00,1.841672241687764000e-02
1.809999943375587339e+00,1.908113734126090977e+00,9.811379075050363774e-02
1.910000040531158350e+00,1.903589587807655192e+00,6.410452723503157202e-03
1.839999960660934297e+00,1.909199994206428386e+00,6.920003354549408847e-02
1.819999988675117475e+00,1.918859975337982027e+00,9.885998666286455183e-02
2.049999963045120221e+00,1.923571411967277323e+00,1.264285510778428989e-01
1.869999977946281255e+00,1.974227688312530482e+00,1.042277103662492266e-01
1.880000023245811391e+00,1.970773196220397816e+00,9.077317297458642464e-02
1.960000029802322352e+00,1.935618484616279389e+00,2.438154518604296328e-02
1.769999999403953472e+00,1.933065571784972958e+00,1.630655723810194857e-01
1.800000016689300431e+00,1.895039114952087322e+00,9.503909826278689188e-02
1.720000010132789470e+00,1.872943602800369201e+00,1.529435926675797308e-01
1.930000012516975394e+00,1.852867125272750659e+00,7.713288724422473486e-02
1.930000012516975394e+00,1.888023141622543255e+00,4.197687089443213893e-02
1.899999995231628214e+00,1.938298432230949331e+00,3.829843699932111711e-02
1.960000029802322352e+00,1.994727615118026653e+00,3.472758531570430129e-02
2.049999963045120221e+00,2.043719629049300934e+00,6.280333995819287196e-03
2.319999999999999840e+00,2.092348923683166273e+00,2.276510763168335671e-01
2.280000056028365751e+00,2.169773836731910599e+00,1.102262192964551524e-01
2.300000028014182796e+00,2.268477372527122338e+00,3.152265548706045806e-02
2.099999952316284002e+00,2.341191442012786617e+00,2.411914896965026145e-01
2.280000056028365751e+00,2.322420659065246529e+00,4.242060303688077738e-02
2.399999887943267574e+00,2.335763462781906163e+00,6.423642516136141012e-02
2.340000090599060112e+00,2.405860093832015600e+00,6.586000323295548853e-02
2.436666562557220139e+00,2.470559822320937737e+00,3.389325976371759808e-02
2.533333271741867065e+00,2.504662553071975495e+00,2.867071866989157058e-02
2.629999980926513548e+00,2.560733642578124858e+00,6.926633834838868964e-02
2.650000071525573375e+00,2.650397663116454972e+00,3.975915908815963462e-04
2.690000015497207464e+00,2.709565032720565370e+00,1.956501722335790561e-02
2.939999961853027255e+00,2.726943296194076272e+00,2.130566656589509833e-01
2.669999924898147192e+00,2.790360103845596296e+00,1.203601789474491035e-01
2.409999933242797709e+00,2.814475599527358707e+00,4.044756662845609974e-01
2.419999978542327845e+00,2.757829947471618581e+00,3.378299689292907360e-01
2.810000084638595297e+00,2.649687644243240214e+00,1.603124403953550825e-01
2.550000092983245814e+00,2.645229684114455804e+00,9.522959113120998964e-02
2.579999991655349323e+00,2.644820705652236814e+00,6.482071399688749125e-02
2.869999881982803203e+00,2.694010092020034719e+00,1.759897899627684836e-01
3.259999988079070654e+00,2.702210537195205653e+00,5.577894508838650012e-01
3.010000041723251307e+00,2.884444602727889606e+00,1.255554389953617012e-01
3.049999985694884952e+00,2.997557275295257284e+00,5.244271039962766778e-02
2.970000097751617218e+00,3.084948191642761017e+00,1.149480938911437988e-01
2.970000097751617218e+00,3.150878888368606301e+00,1.808787906169890825e-01
2.884999949932097962e+00,3.152419199943542250e+00,2.674192500114442872e-01
2.800000039339065161e+00,3.095505956411361392e+00,2.955059170722962314e-01
3.060000030994415088e+00,3.009228343963622709e+00,5.077168703079237844e-02
2.879999927282333338e+00,2.995419152975081989e+00,1.154192256927486504e-01
3.039999940395354816e+00,2.981014049053191783e+00,5.898589134216303265e-02
2.850000028610229386e+00,2.990547232627868368e+00,1.405472040176389825e-01
2.760000095367431516e+00,2.943512337207793816e+00,1.835122418403623001e-01
2.829999938011169114e+00,2.879186714887618681e+00,4.918677687644956720e-02
2.900000017881393166e+00,2.842876354455947663e+00,5.712366342544550335e-02
2.760000095367431516e+00,2.846669843196868666e+00,8.666974782943714928e-02
2.660000116825103511e+00,2.802059402465820082e+00,1.420592856407165705e-01
2.979999905824660900e+00,2.757763049602508509e+00,2.222368562221523902e-01
3.070000076293945224e+00,2.825601758956909126e+00,2.443983173370360973e-01
3.079999884366988905e+00,2.933210777044295892e+00,1.467891073226930132e-01
3.070000076293945224e+00,3.051335808038711406e+00,1.866426825523381794e-02
3.089999929666519041e+00,3.140242601633071562e+00,5.024267196655252121e-02
3.070000076293945224e+00,3.182897347211837591e+00,1.128972709178923672e-01
3.099999974966048732e+00,3.186538299322128065e+00,8.653832435607933249e-02
2.920000108480453438e+00,3.162238715887069507e+00,2.422386074066160688e-01
2.710000106096267292e+00,3.084316457509994169e+00,3.743163514137268777e-01
2.829999938011169114e+00,2.968446501493453571e+00,1.384465634822844571e-01
2.650000071525573375e+00,2.899252517223358083e+00,2.492524456977847080e-01
3.029999895095825124e+00,2.821052941083908028e+00,2.089469540119170965e-01
2.910000063180923302e+00,2.834970307350158425e+00,7.502975583076487709e-02
2.690000015497207464e+00,2.868984552621841377e+00,1.789845371246339134e-01
2.839999983310699250e+00,2.852222840785980207e+00,1.222285747528095712e-02
2.860000073909759077e+00,2.851965687274932826e+00,8.034386634826251594e-03
2.979999905824660900e+00,2.880223394632339229e+00,9.977651119232167076e-02
3.039999940395354816e+00,2.936180378198623320e+00,1.038195621967314963e-01
2.829999938011169114e+00,2.986683524847030480e+00,1.566835868358613659e-01
2.824999915361404046e+00,2.966108397245406980e+00,1.411084818840029342e-01
2.819999892711638978e+00,2.927314987182616957e+00,1.073150944709779786e-01
2.729999959468841553e+00,2.885150588750839074e+00,1.551506292819975208e-01
2.950000007152556947e+00,2.863908854722976294e+00,8.609115242958065295e-02
2.609999890327453276e+00,2.874152057170867636e+00,2.641521668434143599e-01
2.619999935626983412e+00,2.805976960659026798e+00,1.859770250320433860e-01
3.070000076293945224e+00,2.734107773303985578e+00,3.358923029899596457e-01
2.619999935626983412e+00,2.787791415452956834e+00,1.677914798259734219e-01
2.600000082254409595e+00,2.761527359485626221e+00,1.615272772312166261e-01
2.450000114440917809e+00,2.710823756456374856e+00,2.608236420154570467e-01
2.380000034570693757e+00,2.630867043733596589e+00,2.508670091629028320e-01
2.330000045299529976e+00,2.553015241622924592e+00,2.230151963233946155e-01
2.480000013113021762e+00,2.482829413414001429e+00,2.829400300979667549e-03
2.409999933242797709e+00,2.440186291933059692e+00,3.018635869026198293e-02
2.380000034570693757e+00,2.427552558183669884e+00,4.755252361297612751e-02
2.250000038743019015e+00,2.467348250150680489e+00,2.173482114076614735e-01
2.569999946355819631e+00,2.476909663677215434e+00,9.309028267860419703e-02
2.540000047683715678e+00,2.519740905761718608e+00,2.025914192199707031e-02
2.569999946355819631e+00,2.586090781688689777e+00,1.609083533287014589e-02
2.700000060796737600e+00,2.643459737300872803e+00,5.654032349586479711e-02
2.669999924898147192e+00,2.696326371431350566e+00,2.632644653320337369e-02
2.860000073909759077e+00,2.743326157331466675e+00,1.166739165782924026e-01
2.729999959468841553e+00,2.790930159091949303e+00,6.093019962310775028e-02
2.920000108480453438e+00,2.780223890542983689e+00,1.397762179374697489e-01
2.590000036954879459e+00,2.830600595474242809e+00,2.406005585193633500e-01
2.810000084638595297e+00,2.749892823696136190e+00,6.010726094245910645e-02
2.609999890327453276e+00,2.721801886558532502e+00,1.118019962310792259e-01
2.669999924898147192e+00,2.653469983339309390e+00,1.652994155883780181e-02
2.550000092983245814e+00,2.635526171922683680e+00,8.552607893943786621e-02
2.590000036954879459e+00,2.587752790451049556e+00,2.247246503829902764e-03
2.399999887943267574e+00,2.546657809019088781e+00,1.466579210758212071e-01
2.600000082254409595e+00,2.493603528738021602e+00,1.063965535163879927e-01
2.309999954700469704e+00,2.472328583002090241e+00,1.623286283016205367e-01
2.579999991655349323e+00,2.437109938859939540e+00,1.428900527954097832e-01
2.359999943971633929e+00,2.468471754789352435e+00,1.084718108177185059e-01
2.590000036954879459e+00,2.453642489910125679e+00,1.363575470447537796e-01
2.270000010728835615e+00,2.430497725009918231e+00,1.604977142810826152e-01
2.319999999999999840e+00,2.347588728666305524e+00,2.758872866630568410e-02
2.480000013113021762e+00,2.326705918312072630e+00,1.532940948009491322e-01
2.679999970197677328e+00,2.434029552936553653e+00,2.459704172611236750e-01
2.519999957084655406e+00,2.563363060951232786e+00,4.336310386657737936e-02
2.359999943971633929e+00,2.633582100868224973e+00,2.735821568965910444e-01
2.380000034570693757e+00,2.628775655031204028e+00,2.487756204605102717e-01
2.289999982714652660e+00,2.582511745691299154e+00,2.925117629766464944e-01
2.099999952316284002e+00,2.440348792076110662e+00,3.403488397598266602e-01
2.029999991059303177e+00,2.214533018469810433e+00,1.845330274105072554e-01
2.270000010728835615e+00,2.081920091509818604e+00,1.880799192190170110e-01
2.040000036358832869e+00,2.078592990040778687e+00,3.859295368194581854e-02
2.029999991059303177e+00,2.060191805958747402e+00,3.019181489944422481e-02
1.919999967217445258e+00,2.027605189681052966e+00,1.076052224636077081e-01
1.960000029802322352e+00,1.989891041517257486e+00,2.989101171493513398e-02
1.809999943375587339e+00,1.960687867999076683e+00,1.506879246234893444e-01
1.889999949932098300e+00,1.885662738084793011e+00,4.337211847305288970e-03
1.940000057816505308e+00,1.865469426512718076e+00,7.453063130378723145e-02
1.800000016689300431e+00,1.856598460674285800e+00,5.659844398498536933e-02
1.759999954104423336e+00,1.840619952082633848e+00,8.061999797821051139e-02
1.549999951720237634e+00,1.787085881233215323e+00,2.370859295129776889e-01
1.659999975562095553e+00,1.670560705661773504e+00,1.056073009967795073e-02
1.620000031590461687e+00,1.624024816155433593e+00,4.024784564971906065e-03
1.559999997019767770e+00,1.601543099284171934e+00,4.154310226440416365e-02
1.510000007748603768e+00,1.572063675522804127e+00,6.206366777420035952e-02
1.460000018477439765e+00,1.529584240317344523e+00,6.958422183990475851e-02
1.529999979734420812e+00,1.510474342107772872e+00,1.952563762664794034e-02
1.629999958276748595e+00,1.504265650510787866e+00,1.257343077659607289e-01
1.590000014305114728e+00,1.550937470793724016e+00,3.906254351139071268e-02
1.559999997019767770e+00,1.576193907260894811e+00,1.619391024112704081e-02
1.570000042319297684e+00,1.569530571103096017e+00,4.694712162016667634e-04
1.540000025033950726e+00,1.548175442814826885e+00,8.175417780876159668e-03
1.590000014305114728e+00,1.541456002593040386e+00,4.854401171207434196e-02
1.529999979734420812e+00,1.547146591544151129e+00,1.714661180973031662e-02
1.520000053048133681e+00,1.536187439560890100e+00,1.618738651275641871e-02
1.469999945163726673e+00,1.531150172352790717e+00,6.115022718906404364e-02
1.440000046491622943e+00,1.511978595256805447e+00,7.197854876518250400e-02
1.369999966621398890e+00,1.483304555416107062e+00,1.133045887947081720e-01
1.390000057220458940e+00,1.459159643650054905e+00,6.915958642959596503e-02
1.419999955892562893e+00,1.437381184697151149e+00,1.738122880458825570e-02
1.430000001192092807e+00,1.432516618371009853e+00,2.516617178917046616e-03
1.430000001192092807e+00,1.443411956429481391e+00,1.341195523738858419e-02
1.369999966621398890e+00,1.454620196223258999e+00,8.462022960186010856e-02
1.479999990463256809e+00,1.438694470524787938e+00,4.130551993846887093e-02
1.410000029206275984e+00,1.429840940833091656e+00,1.984091162681567155e-02
1.529999979734420812e+00,1.388463659882545498e+00,1.415363198518753141e-01
1.399999983906745848e+00,1.383731110095977712e+00,1.626887381076813632e-02
1.349999994635581846e+00,1.382511528730392403e+00,3.251153409481055689e-02
1.369999966621398890e+00,1.363375772833824051e+00,6.624193787574839121e-03
1.390000057220458940e+00,1.335876004099845860e+00,5.412405312061308038e-02
